model,prob_col,threshold,accepted,coverage,correct,accuracy,total_valid
olmo2:7b,pred_conf_temp,0.9,130,0.65,88,0.677,200
olmo2:7b,pred_conf_temp,0.95,1,0.005,0,0.0,200
olmo2:7b,pred_conf_temp,0.99,1,0.005,0,0.0,200
gemma3:4b,pred_conf_temp,0.0,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.1,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.2,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.3,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.4,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.5,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.6,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.7,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.8,200,1.0,133,0.665,200
gemma3:4b,pred_conf_temp,0.9,164,0.82,125,0.762,200
gemma3:4b,pred_conf_temp,0.95,13,0.065,5,0.385,200
gemma3:4b,pred_conf_temp,0.99,0,0.0,0,,200
