model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
llama3.2:3b,CAO14080,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Military forces vs. Boko Haram militants in Yabogo neighborhood."", ""No fatalities reported in the clash."", ""Clash between military and militant groups indicates a battle.""]",0.92,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 24 July 2024, the military forces from the Rapid Intervention clashed with Boko Haram (JAS) (likely) militants in Yabogo neighborhood in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). There were no fatalities.",0.7387247278382582,0.8999999999999999,0.2445692333773299,0.12144948705471349,0.11552632567696204,0.11011204429963199,0.11022221141831037,0.29812069817275405
llama3.2:3b,CAO13672,V,V,0.9,"[0.1, 0.0, 0.8, 0.0, 0.0, 0.1]","[""Ambazonian Separatists abducted civilians and looted motorbikes."", ""No explosives were used in the incident."", ""The abduction of civilians indicates a violent act.""]",0.93,Ambazonian Separatists (Cameroon),"On 15 April 2024, Ambazonian Separatists from the ADF abducted 4 men and 2 women at a checkpoint in Mambanda (Kumba 2, Meme, Sud-Ouest). The militants also looted 3 motorbikes. The reason for the abduction is not known.",0.7387247278382582,0.8999999999999999,0.14862672705521915,0.1344830239597798,0.29929747400992307,0.1344830239597798,0.1344830239597798,0.14862672705521915
llama3.2:3b,CAO3188,V,V,0.9,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.25]","[""Military forces acted against former Ambazonian separatists."", ""No mention of civilian casualties or bystanders."", ""Lack of explosive devices or destructive intent.""]",0.89,Military Forces of Cameroon (1982-),"On 16 April 2020, military forces killed three former Ambazonian separatists in Balikumbat town (Ngo-ketunjia, Nord-Ouest).",0.7387247278382582,0.8999999999999999,0.15279286421210478,0.16886223001669962,0.1866216257758571,0.16886223001669962,0.14534106829229618,0.17751998168615615
llama3.2:3b,CAO8782,B,B,0.9,"[0.4, 0.3, 0.2, 0.1]","[""Suspected separatist fighters clashed with military forces in Bambui."", ""No fatalities were reported in the conflict."", ""The event involves a clash between opposing groups without civilian casualties.""]",0.93,Ambazonian Separatists (Cameroon),"On 1 July 2022, suspected Ambazonian Separatist fighters clashed with the military forces in Bambui (Tubah, Mezam, Nord-Ouest). There were no fatalities.",0.7387247278382582,0.8999999999999999,,,,,,
llama3.2:3b,CAO7306,B,B,0.9,"[0.8, 0.1, 0.1]","[""Military forces clashed with Boko Haram militants in a neighborhood."", ""Soldiers were injured and equipment was seized by the military."", ""The event involves combat between armed groups, indicating a battle.""]",0.94,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 19 May 2023, the military forces of Kerawa (Rapid Intervention) clashed with Boko Haram (JAS) (likely) militants in Balatikse neighborhood in Mayo Moskota (Kolofata, Mayo-Sava, Extreme-Nord). 1 militant was killed while 3 soldiers seriously injured. 2 militants were captured. The military seized some equipment.",0.7387247278382582,0.8999999999999999,,,,,,
llama3.2:3b,CAO13551,S,S,0.9,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.25]","[""Boko Haram militants surrender to military forces in Madakar."", ""Key actors involved are Boko Haram (JAS) militants and military forces."", ""Category rationale: Surrender indicates a strategic development rather than violence.""]",0.99,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 14 June 2024, 11 members of Boko Haram (JAS) (likely) militants surrendered to the military forces in Madakar (Mayo-Moskota, Mayo-Tsanaga, Extreme-Nord).",0.7387247278382582,0.8999999999999999,0.15279286421210478,0.16886223001669962,0.1866216257758571,0.16886223001669962,0.14534106829229618,0.17751998168615615
llama3.2:3b,CAO4946,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Ambazonian separatists kidnapped truck driver and assistant in Ndop subdivision."", ""Kidnapping involves taking a person against their will, typically for ransom or leverage."", ""This action is characteristic of violence against civilians.""]",0.94,Ambazonian Separatists (Cameroon),"On 13 January 2021, Ambazonian separatists kidnapped a truck driver and his assistant in Bukow village, Ndop subdivision (Ngo-Ketunjia, Nord-Ouest).",0.7454545454545455,0.9999999999989999,0.32513900635385695,0.14609437291908126,0.1321916551816841,0.1321916551816841,0.1321916551816841,0.1321916551816841
llama3.2:3b,CAO8143,B,B,0.9,"[0.8, 0.1, 0.1]","[""Military forces (Rapid Intervention) ambushed Boko Haram militants."", ""Militants approached an abandoned civilian truck and were killed by military."", ""Event involves combat between military and militant groups.""]",0.96,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 14 November 2023, the military forces (Rapid Intervention) ambushed Boko Haram (JAS) (likely) militants along the Limani - Goumbouldi road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). 2 militants were killed, the militants had approached an abandoned civilian truck near where the military forces were parked and the military recovered a weapon.",0.7387247278382582,0.8999999999999999,,,,,,
llama3.2:3b,CAO15055,V,V,0.9,"[0.8, 0.1, 0.0, 0.0, 0.0, 0.1]","[""Unidentified armed group attacked a civilian in Kolofata region."", ""No clear motivations or provocation mentioned for the attack."", ""Lack of information on attackers' identity or goals.""]",0.97,Unidentified Armed Group (Cameroon),"Around 17 September 2024 (as reported), an unidentified armed group attacked and killed 1 civilian between Mora and Blabline (Kolofata, Mayo-Sava, Extreme-Nord) for an unknown reason.",0.7387247278382582,0.8999999999999999,0.29929747400992307,0.14862672705521915,0.1344830239597798,0.1344830239597798,0.1344830239597798,0.14862672705521915
llama3.2:3b,CAO11956,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Military forces vs Ambazonian Separatists"", ""Armed confrontation in Ngarum"", ""No casualties indicate limited violence""]",0.9,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 25 October 2023, military forces from the Rapid Intervention Battalion engaged in an armed confrontation with Ambazonian Separatists in Ngarum (Donga-Mantung, Nord-Ouest). There were no casualties.",0.7387247278382582,0.8999999999999999,0.15211989524784253,0.18579965962675093,0.2053403804078392,0.15211989524784253,0.14470092041171415,0.15991924905780533
llama3.2:3b,CAO12511,V,V,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""State security forces targeted traditional leaders for opposing separatist actions."", ""Physical assault on arrested individuals constitutes direct harm."", ""Event involves direct harm to specific individuals, fitting V category.""]",0.92,Military Forces of Cameroon (1982-),"On 19 July 2023, state security forces (coded as military) physically assualted 10 men, including the traditional chief and traditional council chairman, whom they had arrested in Nongomadiba (Kupe-Manenguba, Sud-Ouest), injuring them. They were targeted for not acting against Ambazonian Separatists who had buried a woman alive early in the morning (coded separately).",0.7387247278382582,0.8999999999999999,0.15211989524784253,0.18579965962675093,0.2053403804078392,0.15211989524784253,0.14470092041171415,0.15991924905780533
llama3.2:3b,CAO4776,S,R,0.9,"[0.1, 0.3, 0.4, 0.2, 0.0, 0.0]","[""Military forces raided Bengang village, Batibo subdivision."", ""They shot in the air and looted property."", ""Property damage indicates a destructive act rather than combat.""]",0.95,Military Forces of Cameroon (1982-),"Looting: Around 15 July 2020 (month of), the military forces raided Bengang village, Batibo subdivision (Momo, Nord-Ouest). They shot in the air, and then looted property.",0.7387247278382582,0.8999999999999999,0.15417567898301693,0.1883105995510738,0.20811539818923588,0.17039047668659715,0.139503923294934,0.139503923294934
llama3.2:3b,CAO12845,V,V,0.9,"[0.8, 0.1, 0.0, 0.0, 0.0, 0.1]","[""Suspected Ambazonian separatist fighters targeted a Fulani pastoralist."", ""Local Fulanis retaliated with arson and violence against civilians."", ""Retaliation involved direct attacks on individuals rather than organized groups.""]",0.98,Ambazonian Separatists (Cameroon),"On 9 December 2021, suspected Ambazonian separatist fighters killed a Fulani pastoralist at 3 Corners near Ntumbaw (Ndu, Donga-Mantung, Nord-Ouest). In retaliation, local Fulanis set ablaze more than 15 houses, and killed a bike who transported a uniformed officer to the scene [Coded as a separate event].",0.7387247278382582,0.8999999999999999,0.29929747400992307,0.14862672705521915,0.1344830239597798,0.1344830239597798,0.1344830239597798,0.14862672705521915
llama3.2:3b,CAO11075,B,B,0.9,"[0.2, 0.7, 0.1]","[""Military forces vs Ambazonian Separatists"", ""Ambush and shooting on a motorcycle"", ""Involvement of military in conflict""]",0.79,Military Forces of Cameroon (1982-),"On 23 November 2023, the military forces ambushed Ambazonian Separatists from the Restoration Forces onboard a motorcycle in Konye (Konye, Meme, Sud-Ouest). The military forces members shot and injured one.",0.7387247278382582,0.8999999999999999,,,,,,
llama3.2:3b,CAO13652,V,V,0.9,"[0.8, 0.1, 0.0, 0.0, 0.0, 0.1]","[""State security forces (military) acted against civilians who blocked their convoy."", ""The dump truck driver and two civilians were beaten and injured by the military."", ""This event involves physical harm inflicted on civilians by state security forces.""]",1.03,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 13 April 2024, state security forces, coded as the military forces from the Rapid Intervention, beat and injured a dump truck driver and 2 other civilians on the main road in Mile 15 Buea (Buea, Fako, Sud-Ouest) after the dump truck blocked the road and delayed their convoy traveling to Buea center. There were no fatalities.",0.7387247278382582,0.8999999999999999,0.29929747400992307,0.14862672705521915,0.1344830239597798,0.1344830239597798,0.1344830239597798,0.14862672705521915
llama3.2:3b,CAO9051,V,V,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.25]","[""Military forces involved; civilians were killed."", ""Body was dumped by the road; no apparent explosives used."", ""No mention of protests, riots, or strategic developments.""]",0.93,Military Forces of Cameroon (1982-),"On 23 May 2022, military forces killed a man at the Finance Junction in Bamenda city (Bamenda 1, Mezam, Nord-Ouest). Locals in the early hours of the morning discovered the dead body dumped by the road.",0.7387247278382582,0.8999999999999999,0.14960373188726447,0.18272641075815937,0.2019439151342629,0.14960373188726447,0.1423074717862817,0.17381473854656504
llama3.2:3b,CAO10854,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Military forces vs Ambazonian Separatists"", ""Clash in Bai Panya with arrests and fatalities"", ""Involvement of military indicates a battle""]",0.88,Military Forces of Cameroon (1982-),"On 18 December 2023, the military forces attacked Ambazonian Separatists leading to a clash in Bai Panya (Kumba 1, Meme, Sud-Ouest). Two Ambazonian Separatists were killed and four others arrested.",0.7387247278382582,0.8999999999999999,0.15211989524784253,0.18579965962675093,0.2053403804078392,0.15211989524784253,0.14470092041171415,0.15991924905780533
llama3.2:3b,CAO8295,S,E,1.0,"[0.3, 0.2, 0.5]","[""Military forces defused an IED planted by an unidentified armed group."", ""No civilian casualties reported in the incident."", ""No battles or protests were involved in this event.""]",0.87,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"Defusal: Around 27 December 2023 (as reported), the military forces (Rapid Intervention) defused an IED that was planted by an unidentified armed group on the road in Kumba (Ekondo Titi, Ndian, Sud-Ouest).",0.7454545454545455,0.9999999999989999,,,,,,
llama3.2:3b,CAO10551,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: State security forces and Ambazonian Separatists."", ""Key actions: Clashes occurred around Kosala and Fiango locations."", ""Category rationale: Event involves military action against separatist group.""]",0.97,Military Forces of Cameroon (1982-),"On 15 September 2022, state security forces, coded as military, clashed with Ambazonian Separatists around Kosala and Fiango, coded to Fiango (Meme, Sud-Ouest). Casualties unknown.",0.7387247278382582,0.8999999999999999,0.2445692333773299,0.12144948705471349,0.11552632567696204,0.11011204429963199,0.11022221141831037,0.29812069817275405
llama3.2:3b,CAO12982,E,E,0.9,"[0.8, 0.1, 0.1]","[""Unidentified armed group planted IED targeting self-defence militia members."", ""Self-defence militia member killed when stepping on detonated IED."", ""Event involves explosive device causing harm to civilians.""]",0.89,Unidentified Armed Group (Cameroon),"On 9 April 2024, an IED planted by an unidentified armed group detonated on members of self-defence militia in Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord). A self-defence militia member was killed when they stepped on an IED when it detonated.",0.7387247278382582,0.8999999999999999,,,,,,
llama3.2:3b,CAO4198,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Suspected Ambazonian separatists kidnapped students in Bamenda town."", ""Kidnapping involved a small group of individuals targeting civilians."", ""This action is characteristic of violence against civilians.""]",0.93,Ambazonian Separatists (Cameroon),"On 7 January 2021, suspected Ambazonian separatists kidnapped between 6 and 7 students in Mulang neighborhood of Bamenda town (Mezam, Nord-Ouest).",0.7454545454545455,0.9999999999989999,0.32513900635385695,0.14609437291908126,0.1321916551816841,0.1321916551816841,0.1321916551816841,0.1321916551816841
llama3.2:3b,CAO12441,V,V,0.9,"[0.2, 0.3, 0.5]","[""State security forces acted against captured separatists."", ""Security forces used lethal force on two individuals."", ""Lethal action indicates a violent confrontation.""]",0.78,Military Forces of Cameroon (1982-),"Around 28 July 2023 (as reported), state security forces shot and killed two Ambazonian Separatists in Kumbo commune, coded to Kumbo (Bui, Nord-Ouest) whom they had captured on 28 July (coded separately).",0.7387247278382582,0.8999999999999999,,,,,,
llama3.2:3b,CAO14598,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: Rapid Intervention military forces and Boko Haram militants."", ""Key actions: Military forces chased militants after they stole a motorbike from a civilian."", ""Category rationale: The event involves a confrontation between military forces and militants, indicating a battle.""]",1.09,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 28 August 2024, the military forces from the Rapid Intervention clashed with the Boko Haram (JAS) (likely) militants around Amchide (Kolofata, Mayo-Sava, Extreme-Nord). Casualties unknown. The militants stole a motorbike from a civilian and the military forces chased them until the militants abandoned the motorbike.",0.7387247278382582,0.8999999999999999,0.2445692333773299,0.12144948705471349,0.11552632567696204,0.11011204429963199,0.11022221141831037,0.29812069817275405
llama3.2:3b,CAO8757,S,S,0.9,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.25]","[""ISWAP/Boko Haram suspected"", ""looted food and items"", ""no direct violence reported""]",0.91,Unidentified Armed Group (Cameroon),"Looting: Around 17 March 2024 (as reported), an unidentified armed group suspected of being ISWAP or Boko Haram militants looted food items, clothing and 1 bicycle in Ganse (Kolofata, Mayo-Sava, Extreme-Nord).",0.7387247278382582,0.8999999999999999,0.15279286421210478,0.16886223001669962,0.1866216257758571,0.16886223001669962,0.14534106829229618,0.17751998168615615
llama3.2:3b,CAO3886,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Military forces vs Ambazonian separatists in Makanga village."", ""Firefight with one person killed and another arrested."", ""Involvement of military forces indicates a battle.""]",0.92,Military Forces of Cameroon (1982-),"On 17 August 2020, the military forces engaged in a fire fight with Ambazonian separatists in Makanga village, Muyuka subdivision (Fako, Sud-Ouest). 1 person was killed, and another arrested.",0.7387247278382582,0.8999999999999999,0.2445692333773299,0.12144948705471349,0.11552632567696204,0.11011204429963199,0.11022221141831037,0.29812069817275405
llama3.2:3b,CAO14603,V,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: Ambazonian Separatists and government officials."", ""Key actions: Beating, abduction, looting, and transportation of abducted officials."", ""Category rationale: Event involves physical harm to civilians (abduction) and use of violence.""]",1.01,Ambazonian Separatists (Cameroon),"On 30 June 2024, Ambazonian Separatists beat and injured a commercial motorbike driver and abducted 4 suspected government officials in Bambui (Tubah, Mezam, Nord-Ouest). The Separatists looted the motorbike from the commercial motorbike driver and used it to transport the abducted. The motorbike was later found abandoned and recovered by the military forces.",0.7387247278382582,0.8999999999999999,0.2445692333773299,0.12144948705471349,0.11552632567696204,0.11011204429963199,0.11022221141831037,0.29812069817275405
llama3.2:3b,CAO13493,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""Boko Haram militants are key actors involved in the event."", ""The civilian was slit the throat and killed by militants."", ""This is a violent incident against a civilian.""]",0.9,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants slit the throat and killed a civilian between Kordo and Lelede, coded to Kordo (Kolofata, Mayo-Sava, Extreme-Nord). He had been abducted by the militants the previous day (coded as a separate event).",0.7454545454545455,0.9999999999989999,0.3521874283516274,0.12956251432960408,0.12956251432960408,0.12956251432960408,0.12956251432960408,0.12956251432960408
llama3.2:3b,CAO6461,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Ambazonian separatists clashed with Cameroonian military forces."", ""Clashes resulted in the death of 3 people and destruction of buildings."", ""Event involves combat between armed groups, indicating a battle.""]",0.97,Ambazonian Separatists (Cameroon),"On 17 August 2022, Ambazonian separatists clashed with the Cameroonian military forces in Tinta (Akwaya, Manyu, Sud-Ouest) leading to the death of 3. Unclarity if the fatalities are of civilian or separatist fighters. The clashes also resulted in the destruction of several buildings, including a primary school. Civilians fled the fighting into the bushes.",0.7387247278382582,0.8999999999999999,0.2445692333773299,0.12144948705471349,0.11552632567696204,0.11011204429963199,0.11022221141831037,0.29812069817275405
llama3.2:3b,CAO13869,R,V,0.9,"[0.2, 0.7, 0.1, 0.0, 0.0, 0.0]","[""Youth from Ndoumba Kanda clashed with Belabo youths."", ""Casualties were reported but unknown."", ""No mention of explosives, protests, battles, or strategic developments.""]",0.93,Rioters (Cameroon),"Around 29 June 2024 (as reported), youth from Ndoumba Kanda clashed with Belabo youths, coded to Belabo (Belabo, Lom-et-Djerem, Est) during a wake for unknown reasons. Casualties unknown.",0.7387247278382582,0.8999999999999999,0.16639624647632106,0.27434103093017176,0.15056155003250946,0.13623372418690782,0.13623372418690782,0.13623372418690782
llama3.2:3b,CAO4334,B,B,0.9,"[0.2, 0.7, 0.1]","[""Military forces vs Ambazonian separatists in Mbalangi village."", ""Separatists erected road blockade to enforce lockdown."", ""No reported casualties or fatalities.""]",0.87,Ambazonian Separatists (Cameroon),"On 4 February 2021, the military forces engaged in a fire fight with Ambazonian separatists in Mbalangi village (Meme, Sud-Ouest), as they tried to remove a road blockade erected by separatists in order to enforce a lockdown in the area. No fatality and/or casualty reported.",0.7387247278382582,0.8999999999999999,,,,,,
llama3.2:3b,CAO6445,B,B,0.9,"[0.2, 0.7, 0.1]","[""ISWAP/Boko Haram fighters ambushed Cameroonian military camp."", ""Cameroonians were killed and their equipment stolen/destroyed."", ""Attack involved violence against a specific group (military) and destruction of property.""]",0.91,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 25 September 2021, ISWAP or Boko Haram fighters ambushed the Cameroonian military camp in Sagme (Makary, Logone-et-Chari, Extreme-Nord) leading to the death of 2. The fighters stole weapons and ammunition and burnt the camp and military vehicles.",0.7387247278382582,0.8999999999999999,,,,,,
llama3.2:3b,CAO6236,B,B,0.9,"[0.8, 0.1, 0.0, 0.0, 0.0, 0.1]","[""Boko Haram clashed with Cameroonian military Forces and MNJTF"", ""Military forces engaged in combat against suspected terrorist group"", ""Combat action indicates a battle between opposing armed groups""]",0.91,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 June 2022, suspected Boko Haram (JAS) (likely) clashed with Cameroonian military Forces and MNJTF in Limani (Mora, Mayo-Sava, Extreme-Nord), unknown fatalities, coded to 3.",0.7387247278382582,0.8999999999999999,0.29929747400992307,0.14862672705521915,0.1344830239597798,0.1344830239597798,0.1344830239597798,0.14862672705521915
llama3.2:3b,CAO7298,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Key actors: ISWAP/Boko Haram militants, herders, security forces."", ""Key actions: Abduction of herders and oxen, release after spotting security forces."", ""Category rationale: Event involves abduction and release, characteristic of V.""]",0.98,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 May 2023, ISWAP or Boko Haram militants abducted 2 herders in Zigague (Waza, Logone-et-Chari, Extreme-Nord) and stole a head of oxen. The herders and the oxen were freed when the militants spotted the security forces who had been following them.",0.7454545454545455,0.9999999999989999,0.32513900635385695,0.14609437291908126,0.1321916551816841,0.1321916551816841,0.1321916551816841,0.1321916551816841
llama3.2:3b,CAO12794,S,V,0.9,"[0.2, 0.3, 0.1, 0.1, 0.1, 0.2]","[""Suspected military forces vs. Ambazonian Separatist fighters"", ""Burnt down shops for failing to comply with lockdown Mondays"", ""Lockdown imposed by separatists on businesses""]",1.02,Military Forces of Cameroon (1982-),"Property destruction: On 18 March 2022, suspected military forces burnt down 2 shops in Ndop (Ndop, Ngo-Ketunjia, Nord-Ouest) for failing to open their stores on Mondays. The Ambazonian Separatist fighters had imposed lockdown Mondays.",0.7387247278382582,0.8999999999999999,0.17183065991969,0.18990224817698817,0.15547881066114733,0.15547881066114733,0.15547881066114733,0.17183065991969
llama3.2:3b,CAO2846,B,V,0.9,"[0.2, 0.3, 0.5]","[""Military forces vs Ambazonian separatists in Peng village."", ""Civilians killed after being flagged as fighters."", ""Fighter identification and targeting of civilians indicates violence.""]",0.84,Military Forces of Cameroon (1982-),"On 14 January 2020, the military forces engaged in a fire fight with Ambazonian separatists in Peng village, Tombel subdivision (Kupe-Manenguba, Sud-Ouest) [coded: Tombel]. Two civilians were killed after they were reportedly flagged as Ambazonian fighters.",0.7387247278382582,0.8999999999999999,,,,,,
