model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm,notes,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
llama3.2:3b,CAO10854,B,B,0.92,"{""V"": 0.02, ""B"": 0.93, ""E"": 0.03, ""P"": 0.0, ""R"": 0.01, ""S"": 0.01}",0.66,Military Forces of Cameroon (1982-),"On 18 December 2023, the military forces attacked Ambazonian Separatists leading to a clash in Bai Panya (Kumba 1, Meme, Sud-Ouest). Two Ambazonian Separatists were killed and four others arrested.",0.6471408647140865,0.92,0.13414408153800397,0.3332571644850734,0.1354922519708132,0.13148785075550468,0.13280932562513567,0.13280932562513567
llama3.2:3b,CAO8295,S,E,0.99,"{""E"": 0.99, ""R"": 0.01}",0.48,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"Defusal: Around 27 December 2023 (as reported), the military forces (Rapid Intervention) defused an IED that was planted by an unidentified armed group on the road in Kumba (Ekondo Titi, Ndian, Sud-Ouest).",0.6471408647140865,0.99,0.12984846643367526,0.12984846643367526,0.34945266904799294,0.12984846643367526,0.1311534652169567,0.12984846643367526
llama3.2:3b,CAO10551,B,B,0.92,"{""V"": 0.02, ""B"": 0.93, ""E"": 0.03, ""P"": 0.01, ""R"": 0.01}",0.64,Military Forces of Cameroon (1982-),"On 15 September 2022, state security forces, coded as military, clashed with Ambazonian Separatists around Kosala and Fiango, coded to Fiango (Meme, Sud-Ouest). Casualties unknown.",0.6471408647140865,0.92,0.13414408153800397,0.3332571644850734,0.1354922519708132,0.13280932562513567,0.13280932562513567,0.13148785075550468
llama3.2:3b,CAO12982,E,E,0.99,"{""V"": 0.01, ""B"": 0.0, ""E"": 0.98, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",0.67,Unidentified Armed Group (Cameroon),"On 9 April 2024, an IED planted by an unidentified armed group detonated on members of self-defence militia in Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord). A self-defence militia member was killed when they stepped on an IED when it detonated.",0.6471408647140865,0.99,0.13161109174363703,0.13030153950033435,0.3471827502546784,0.13030153950033435,0.13030153950033435,0.13030153950033435
llama3.2:3b,CAO4198,V,V,0.92,"{""V"": 0.92, ""B"": 0.03, ""E"": 0.02, ""P"": 0.01, ""R"": 0.02}",0.64,Ambazonian Separatists (Cameroon),"On 7 January 2021, suspected Ambazonian separatists kidnapped between 6 and 7 students in Mulang neighborhood of Bamenda town (Mezam, Nord-Ouest).",0.6471408647140865,0.92,0.3305961801830339,0.13576122323011383,0.1344103764885579,0.13307297089665981,0.1344103764885579,0.1317488727127459
llama3.2:3b,CAO12441,V,B,0.92,"{""V"": 0.02, ""B"": 0.93, ""E"": 0.03, ""P"": 0.01, ""R"": 0.01}",0.63,Military Forces of Cameroon (1982-),"Around 28 July 2023 (as reported), state security forces shot and killed two Ambazonian Separatists in Kumbo commune, coded to Kumbo (Bui, Nord-Ouest) whom they had captured on 28 July (coded separately).",0.6471408647140865,0.92,0.13414408153800397,0.3332571644850734,0.1354922519708132,0.13280932562513567,0.13280932562513567,0.13148785075550468
llama3.2:3b,CAO14598,B,B,0.92,"{""V"": 0.02, ""B"": 0.93, ""E"": 0.03, ""P"": 0.0, ""R"": 0.01, ""S"": 0.01}",0.73,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 28 August 2024, the military forces from the Rapid Intervention clashed with the Boko Haram (JAS) (likely) militants around Amchide (Kolofata, Mayo-Sava, Extreme-Nord). Casualties unknown. The militants stole a motorbike from a civilian and the military forces chased them until the militants abandoned the motorbike.",0.6471408647140865,0.92,0.13414408153800397,0.3332571644850734,0.1354922519708132,0.13148785075550468,0.13280932562513567,0.13280932562513567
llama3.2:3b,CAO8757,S,S,0.85,"{""V"": 0.04, ""B"": 0.03, ""E"": 0.02, ""P"": 0.02, ""R"": 0.04, ""S"": 0.85}",0.66,Unidentified Armed Group (Cameroon),"Looting: Around 17 March 2024 (as reported), an unidentified armed group suspected of being ISWAP or Boko Haram militants looted food items, clothing and 1 bicycle in Ganse (Kolofata, Mayo-Sava, Extreme-Nord).",0.6166666666666667,0.85,0.13892062516984846,0.13753834185373895,0.13616981248643048,0.13616981248643048,0.13892062516984846,0.3122807828333908
llama3.2:3b,CAO3886,B,B,0.92,"{""V"": 0.02, ""B"": 0.93, ""E"": 0.03, ""P"": 0.0, ""R"": 0.01, ""S"": 0.01}",0.66,Military Forces of Cameroon (1982-),"On 17 August 2020, the military forces engaged in a fire fight with Ambazonian separatists in Makanga village, Muyuka subdivision (Fako, Sud-Ouest). 1 person was killed, and another arrested.",0.6471408647140865,0.92,0.13414408153800397,0.3332571644850734,0.1354922519708132,0.13148785075550468,0.13280932562513567,0.13280932562513567
llama3.2:3b,CAO14603,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.0, ""R"": 0.03, ""S"": 0.02}",0.69,Ambazonian Separatists (Cameroon),"On 30 June 2024, Ambazonian Separatists beat and injured a commercial motorbike driver and abducted 4 suspected government officials in Bambui (Tubah, Mezam, Nord-Ouest). The Separatists looted the motorbike from the commercial motorbike driver and used it to transport the abducted. The motorbike was later found abandoned and recovered by the military forces.",0.6471408647140865,0.92,0.33059618018303394,0.1344103764885579,0.13307297089665981,0.13174887271274593,0.13576122323011383,0.1344103764885579
llama3.2:3b,CAO13493,V,V,0.99,"{""V"": 0.99, ""B"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",0.67,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants slit the throat and killed a civilian between Kordo and Lelede, coded to Kordo (Kolofata, Mayo-Sava, Extreme-Nord). He had been abducted by the militants the previous day (coded as a separate event).",0.6471408647140865,0.99,0.3494526690479928,0.13115346521695664,0.12984846643367523,0.12984846643367523,0.12984846643367523,0.12984846643367523
llama3.2:3b,CAO6461,B,B,0.92,"{""V"": 0.02, ""B"": 0.93, ""E"": 0.03, ""P"": 0.0, ""R"": 0.01, ""S"": 0.01}",0.65,Ambazonian Separatists (Cameroon),"On 17 August 2022, Ambazonian separatists clashed with the Cameroonian military forces in Tinta (Akwaya, Manyu, Sud-Ouest) leading to the death of 3. Unclarity if the fatalities are of civilian or separatist fighters. The clashes also resulted in the destruction of several buildings, including a primary school. Civilians fled the fighting into the bushes.",0.6471408647140865,0.92,0.13414408153800397,0.3332571644850734,0.1354922519708132,0.13148785075550468,0.13280932562513567,0.13280932562513567
llama3.2:3b,CAO13869,R,B,0.81,"{""V"": 0.01, ""B"": 0.81, ""E"": 0.02, ""P"": 0.03, ""R"": 0.04, ""S"": 0.13}",0.66,Rioters (Cameroon),"Around 29 June 2024 (as reported), youth from Ndoumba Kanda clashed with Belabo youths, coded to Belabo (Belabo, Lom-et-Djerem, Est) during a wake for unknown reasons. Casualties unknown.",0.42105263157894735,0.81,0.1348846175597193,0.30019123700320915,0.1362402305032786,0.13760946758342213,0.13899246572499893,0.1520819816250717
llama3.2:3b,CAO4334,B,B,0.92,"{""V"": 0.02, ""B"": 0.93, ""E"": 0.03, ""P"": 0.01, ""R"": 0.01}",0.59,Ambazonian Separatists (Cameroon),"On 4 February 2021, the military forces engaged in a fire fight with Ambazonian separatists in Mbalangi village (Meme, Sud-Ouest), as they tried to remove a road blockade erected by separatists in order to enforce a lockdown in the area. No fatality and/or casualty reported.",0.6471408647140865,0.92,0.13414408153800397,0.3332571644850734,0.1354922519708132,0.13280932562513567,0.13280932562513567,0.13148785075550468
llama3.2:3b,CAO6445,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.02, ""P"": 0.01, ""R"": 0.0, ""S"": 0.01}",0.66,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 25 September 2021, ISWAP or Boko Haram fighters ambushed the Cameroonian military camp in Sagme (Makary, Logone-et-Chari, Extreme-Nord) leading to the death of 2. The fighters stole weapons and ammunition and burnt the camp and military vehicles.",0.6471408647140865,0.93,0.1354922519708132,0.3332571644850734,0.13414408153800397,0.13280932562513567,0.13148785075550468,0.13280932562513567
llama3.2:3b,CAO6236,B,B,0.83,"{""V"": 0.01, ""B"": 0.83, ""E"": 0.02, ""P"": 0.03, ""R"": 0.04, ""S"": 0.11}",0.66,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 June 2022, suspected Boko Haram (JAS) (likely) clashed with Cameroonian military Forces and MNJTF in Limani (Mora, Mayo-Sava, Extreme-Nord), unknown fatalities, coded to 3.",0.42105263157894846,0.83,0.1344740896463393,0.30532339869433156,0.1358255767157764,0.13719064645607346,0.13856943537534203,0.14861685311183176
llama3.2:3b,CAO7298,V,S,0.85,"{""V"": 0.04, ""B"": 0.03, ""E"": 0.02, ""P"": 0.02, ""R"": 0.04, ""S"": 0.85}",0.66,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 May 2023, ISWAP or Boko Haram militants abducted 2 herders in Zigague (Waza, Logone-et-Chari, Extreme-Nord) and stole a head of oxen. The herders and the oxen were freed when the militants spotted the security forces who had been following them.",0.6166666666666667,0.85,0.13892062516984846,0.13753834185373895,0.13616981248643048,0.13616981248643048,0.13892062516984846,0.3122807828333908
llama3.2:3b,CAO12794,S,R,0.92,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.0, ""P"": 0.03, ""R"": 0.94, ""S"": 0.04}",0.66,Military Forces of Cameroon (1982-),"Property destruction: On 18 March 2022, suspected military forces burnt down 2 shops in Ndop (Ndop, Ngo-Ketunjia, Nord-Ouest) for failing to open their stores on Mondays. The Ambazonian Separatist fighters had imposed lockdown Mondays.",0.6471408647140865,0.92,0.13183454936477335,0.13315950861335532,0.13052277368099033,0.13449778392376527,0.3341358752921321,0.13584950912464944
llama3.2:3b,CAO2846,B,V,0.93,"{""V"": 0.93, ""B"": 0.02, ""E"": 0.01, ""P"": 0.0, ""R"": 0.04}",0.6,Military Forces of Cameroon (1982-),"On 14 January 2020, the military forces engaged in a fire fight with Ambazonian separatists in Peng village, Tombel subdivision (Kupe-Manenguba, Sud-Ouest) [coded: Tombel]. Two civilians were killed after they were reportedly flagged as Ambazonian fighters.",0.6471408647140865,0.93,0.3332437531231249,0.13413868313994237,0.13280398094203227,0.13148255925288674,0.13684846428879363,0.13148255925288674
llama3.2:3b,CAO4930,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.03, ""P"": 0.01, ""R"": 0.02}",0.62,Ambazonian Separatists (Cameroon),"On 21 November 2020, Ambazonian separatists kidnapped a retired military officer from his home in Mankon town, Bamenda 2 subdivision (Bamenda - Mankon, Mezam, Nord-Ouest).",0.6471408647140865,0.92,0.3305961801830339,0.1344103764885579,0.13576122323011383,0.13307297089665981,0.1344103764885579,0.1317488727127459
llama3.2:3b,CAO3670,S,S,0.85,"{""V"": 0.04, ""B"": 0.03, ""E"": 0.02, ""P"": 0.02, ""R"": 0.04, ""S"": 0.85}",0.66,Military Forces of Cameroon (1982-) Gendarmerie,"Around 14 September 2020 (as reported), the gendarmerie and police forces arrested 'over a dozen' civilians in Moloundou town (Boumba-Et-Ngoko, Est) for not having national ID cards.",0.6166666666666667,0.85,0.13892062516984846,0.13753834185373895,0.13616981248643048,0.13616981248643048,0.13892062516984846,0.3122807828333908
llama3.2:3b,CAO15919,V,V,0.99,"{""V"": 0.99, ""B"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",0.68,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 10 October 2024, the military forces from the Rapid Intervention shot and killed 7 civilians at their private residences in Mbomboko in the Buea subdivision (Buea, Fako, Sud-Ouest), mistakenly believing them to be Ambazonian Separatists.",0.6471408647140865,0.99,0.3494526690479928,0.13115346521695664,0.12984846643367523,0.12984846643367523,0.12984846643367523,0.12984846643367523
llama3.2:3b,CAO13492,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.03, ""P"": 0.01, ""R"": 0.02}",0.62,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants attacked and killed a civilian along the Limani - Mora road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord).",0.6471408647140865,0.92,0.3305961801830339,0.1344103764885579,0.13576122323011383,0.13307297089665981,0.1344103764885579,0.1317488727127459
llama3.2:3b,CAO9846,S,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.03, ""P"": 0.01, ""R"": 0.02}",0.66,Ambazonian Separatists (Cameroon),"Looting: On 25 November 2022, Ambazonian Separatists abducted the body of a deceased person in Kai, Mbengwi commune, coded to Mbengwi (Momo, Nord-Ouest). The group accused the family of the deceased of not supporting the struggle against the military. They later released the dead body after the family had paid an unspecified amount of money.",0.6471408647140865,0.92,0.3305961801830339,0.1344103764885579,0.13576122323011383,0.13307297089665981,0.1344103764885579,0.1317488727127459
llama3.2:3b,CAO9206,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.0, ""R"": 0.03, ""S"": 0.02}",0.65,Military Forces of Cameroon (1982-),"On 11 March 2023, state security forces coded as military forces shot and wounded two civilians at Ashing, coded to Oku (Boyo, Nord-Ouest) after they shot into the air as they approached a spot where Ambazonian Separatists launched attacks from. The victims were hit by stray bullets and hospitalized.",0.6471408647140865,0.92,0.33059618018303394,0.1344103764885579,0.13307297089665981,0.13174887271274593,0.13576122323011383,0.1344103764885579
